global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
508.5996902543933	-1.1272289765186088	258673.6449268648	1.2706451655031905	618.5840988639015	0.6411888074574108	0.4111230868086566	382646.2873672652	525.4033514828606	-0.8295181029620835	276048.68174942234	0.6881002831418138	535.3873380906512	500.50163622198056	1.259369	19.870707	0.1515289848342664	0.0853707813294056	0.0911802901	0.0785881807	0.0019864486	-0.0268816059	0.0833390583	-0.0167246974	-0.0968949981	-0.0516727731	-0.037849643	-0.0739444473	0.0916310396	-0.1678049774	0.1120501387	-0.036079153	0.1655721725	-0.0760154557	-0.0675722016	0.0550502925	-0.0041349104	0.034943607	-0.002313206	-0.057956333	-0.0689817924	0.0142799729	-0.1098393928	-0.0074761006	0.0093206325	0.0349753729	-0.1007082731	0.0282864173	0.0148197079	-0.0014454655	0.0023320619	-0.0527369435	-0.0086540486	0.009435806	0.0536242564	0.1514900861	0.0595791225	0.0313203788	0.0008761649	0.0070104543	-0.0151205376	0.0275939057	-0.0197067689	0.1600006814	-0.0768622438	-0.0754360598	0.0224023945	0.050683164	-0.0463472974	-0.0607957503	0.0627615112	-0.0338067424	0.0734849145	0.0238631403	-0.0720580407	0.0413932484	0.0124790856	-0.0787719561	-0.0215508412	-0.0172407198	-0.0027055348	0.0056789826	-0.0194533071	0.0628180799	-0.0067756256	-0.1000558898	0.0191676163	0.1470519943	-0.0270524111	-0.0054863182	-0.0549296687	0.0142338635	0.02713278	-0.0452540634	-0.0104969166	0.1069388711	0.0612583603	-0.1075336393	0.0772456552	0.0004544242	-0.0003592349	-0.0548206538	-0.0466285209	-0.0150600351	-0.0233006978	0.0438322721	0.1246372168	-0.0306150918	0.1225098514	-0.0478403875	0.0483164492	0.0108784432	-0.0227190111	0.0293916442	-0.0806259683	-0.0461855952	0.005016479	-0.0305628257	-0.089282278	0.0833669747	0.0659651786	0.0396015001	0.0078576499	-0.0249537231	-0.0705230260735447	-0.0169541176552883	0.0002874421054693	0.0049734972065698	0.1467855880141684	0.0727217136541612	0.0215460088486651	0.0052884476367978	0.136104524424887	0.0267093909436368	0.00071339156458	0.0185244415689246	0.0001902728516239	0.0005469803088313	3.620375806509066e-08	2.991874582491844e-07	-0.0002511713566331	-9.6602679459999e-07	9.332077678851313e-13	6.308705039291191e-08	-0.0018119750337887	-0.0001549289159977	2.4002969012222427e-08	3.283253523073561e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
508.33496228129934	-0.2647279730939544	258404.43387753	0.0700808997384334	616.2705638093769	-2.313535054524664	5.352444448514439	379789.4078179273	525.6205866359771	0.2172351531165759	276277.00109554874	0.0471911117495821	535.1026997330165	502.2035198919536	1.146548	18.090572	0.0777442171621916	0.0448535928768026	0.0783240878	-0.0187568656	0.1103737258	-0.035557753	0.062845735	-0.0850191042	-0.1128991996	-0.0714732233	-0.074345916	-0.0728045648	-0.050956026	-0.0673045495	-0.0643947894	-0.0204834574	0.1466814719	-0.0152439945	0.106457105	-0.0204830654	0.0137767184	0.0423302171	-0.0331764016	-0.0172956709	0.0408810164	-0.0377135046	-0.0364079405	0.0643653423	-0.1226403639	-0.0202099424	0.1104204399	0.0272694667	0.002889689	-0.0638545181	0.0132212213	0.0345424873	-0.1024729559	-0.057999716	0.1008137389	0.03370919	0.0279968848	0.0626470439	-0.0884391842	0.0955899756	0.01449168	0.0499007292	-0.0881101461	0.1496026143	-0.0170546328	0.1135666394	-0.0096461298	0.0143061895	-0.0372048285	-0.0139099376	-0.0086204692	0.0047128757	-0.1043207694	0.0049643117	0.0156011388	0.1236617614	-0.0017193743	0.0707126372	0.0505677659	-0.0493511287	0.0424860458	-0.0712793062	0.0359859593	-0.0395147526	0.097520741	-0.0173736552	-0.0507977191	0.0699508178	-0.000345927	-0.0940239328	-0.0730686946	0.035981659	-0.1585038601	0.0073536406	-0.0339440242	0.103961754	0.0603887922	-0.0938669713	0.0425328913	-0.022463429	0.0527533579	0.0187862567	-0.0160904142	-0.0089429735	-0.048186538	0.1114812749	-0.0477958461	0.0728854221	0.0777384361	0.1038127377	-0.0203075019	-0.0012666871	0.1239979262	0.1140906924	0.0042362988	-0.0173162053	0.0298718609	0.0424224834	-0.0727672125	0.0829532163	0.0644263978	0.0365506844	0.0033711124	-0.0302976406	-0.0730210230778141	-0.0024979970042694	6.239989033338927e-06	0.0053320698113306	0.129693662914093	-0.0170919251000754	0.0168204462000743	0.0002921339036265	0.1420979849953738	0.0059934605704868	3.592156960997999e-05	0.0201918373397454	-0.0003567888671591	-0.000547061718783	1.272982957286739e-07	2.9927652415781013e-07	-0.0002500891945111	1.0821621220000297e-06	1.1710748582916073e-12	6.254460521121082e-08	-0.0023070478426309	-0.0004950728088421	2.4509708605490537e-07	5.32246974818789e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
508.6755999476102	0.3406376663108403	258750.8659820612	0.1160340197096954	616.6321778687292	0.3616140593522914	0.1307647279212425	380235.24278313207	525.1524781742198	-0.4681084617573106	275785.1253325244	0.2191255319687955	534.7932879633636	504.6995541944395	1.039445	16.400682	0.0926264256490931	0.0491022021531688	0.0836063656	-0.0827680368	-0.0222892101	-0.0306077049	0.0656674076	-0.0861372192	-0.1518488712	-0.1674115863	-0.1225378635	-0.019081298	0.0903679043	-0.0136629192	0.0131917141	-0.053524453	0.1472344113	-0.0836116004	-0.0879795999	0.010295997	-0.0015798718	0.0727906847	0.0209359852	0.0735129674	-0.0994645929	0.0437968375	0.0484611212	-0.0236755527	-0.0107206171	0.0221073017	-0.0012428765	0.0322490915	0.1491626939	-0.0405735275	0.0284795154	-0.0743818304	-0.0055894468	-0.0334859752	-0.0028409198	0.0435297488	0.0062941421	-0.0070541883	0.0292983939	-0.016666185	-0.0890868295	-0.117318029	-0.0721138049	0.1503543633	-0.0846906569	-0.0847882875	-0.0174480037	0.0355053879	-0.0557493781	0.0933443372	-0.0329233236	-0.0208424469	0.0724794815	0.1152440573	0.0574447607	-0.0436427131	-0.0437175518	-0.0439262901	0.0010714965	-0.1224841291	0.0044776804	-0.0380664026	-0.0129194001	0.0371424974	0.0290174806	-0.0085161458	0.0427792048	0.0775009182	0.0372971609	0.010861196	0.0114693194	0.0091160469	0.0712994923	-0.0689343852	0.0219327278	0.120007863	0.0702039787	-0.0986041859	0.0703305892	0.0469788095	0.0276708967	-0.0139157434	-0.0199596796	-0.0383383314	0.0301617547	0.0636204088	-0.0369131801	-0.1109538566	0.1105700675	-0.0555919089	-0.0555907596	0.0253301815	0.1100929875	-0.0748480613	0.0195602345	0.0769328716	0.0626373456	-0.0068006184	-0.0352069765	0.0825263587	0.0628469239	0.0334479282	-0.0011239408	-0.0355219872	-0.0923218225648554	-0.0193007994870412	0.0003725208608389	0.0085233189216966	0.1298677799142638	0.0001741170001707	0.0168656402598596	3.031672974847191e-08	0.1590155275647049	0.0169175425693311	0.0002862032465851	0.0252859380066814	0.0004930210175793	0.0008498098847383	2.430697237749284e-07	7.221768401990926e-07	-0.0003931015355125	-0.0001430123410014	2.045252967870072e-08	1.5452881722228529e-07	-0.0024389049487421	-0.0001318571061112	1.7386296432020283e-08	5.948257348998705e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
509.04927838325335	0.3736784356431712	259131.16782251096	0.1396355732647277	619.9580025343025	3.32582466557335	11.061109706136088	384347.9249063223	525.241911128243	0.0894329540232092	275879.0652056491	0.0079982532653174	535.0274302038816	500.530533494996	1.116803	17.621254	0.0883369354390365	0.0504683813382571	0.0953394243	0.0654869927	0.050778732	-0.0926325856	0.0191491918	-0.0095325679	-0.122429262	-0.0951178327	-0.1163724589	0.002302095	0.0856718931	-0.1108115386	0.0177231484	-0.0020621717	0.1546878437	-0.0202216282	0.0828015358	0.0427663556	-0.0397174757	0.0067362925	0.0481847834	0.0224377559	-0.0637669957	-0.0244753542	-0.1138700712	0.0327518185	-0.080548698	-0.1175299055	0.0059138046	0.1074497771	-0.0623911984	-0.0075586022	0.1045428235	-0.057146596	-0.0519445088	-0.0155479494	0.0549503311	-0.1150142409	-0.0309529572	-0.0593506043	0.0031454446	-0.1077975814	0.0198286455	0.0270118043	0.0135245857	0.1568792922	-0.0216056239	0.0874501381	0.0309278092	0.0037257573	-0.0302108605	-0.0579694817	0.0512484778	-0.0166516678	0.1115518241	-0.0639771103	0.0653426314	0.1642728171	0.0288126385	0.0492374845	0.0547057977	-0.0525333891	0.017554147	-0.0427961259	-0.1085753756	0.0458557333	0.055188897	-0.0171034211	0.004339197	-0.1290005067	0.0236425557	-0.0075719053	-0.068215375	0.0011630454	0.0233106428	0.01482582	0.0106792338	0.1082123573	0.0577424877	-0.086912013	0.0425079188	0.0420217321	0.0750520336	0.0869627986	-0.037983835	-0.0624949834	-0.0189593969	-0.007240081	-0.0006505304	0.0112246989	0.1660077381	0.0213316338	0.0584405186	-0.1283620762	0.0086456876	-0.0159293257	0.0639619404	-0.0745594168	0.0354034562	0.0185868285	0.0428168941	0.0820864692	0.0612277545	0.0302976406	-0.0056161548	-0.0406061447	-0.0926871933016002	-0.0003653707367448	1.3349577526944364e-07	0.0085909158021282	0.0912755531246887	-0.038592226789575	0.0083312265982178	0.0014893599685779	0.1589113897248069	-0.000104137839898	1.0844689698624896e-08	0.0252528297842694	5.607194581622762e-05	-0.000436949071763	3.144063107617966e-09	1.9092449131461054e-07	-0.0006905766576419	-0.0002974751221293	8.849144828590143e-08	4.768961200798579e-07	-0.002689984756306	-0.0002510798075638	6.304106976632499e-08	7.23601798915865e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
509.57002917680353	0.5207507935501781	259661.6146352484	0.2711813889831401	615.6289003000319	-4.329102234270636	18.74112615476701	378998.9428846266	525.1300244826047	-0.1118866456383784	275761.54261310096	0.012518621472208	534.6507316186484	504.8104101681981	1.215429	19.177397	0.1738202824055117	0.1000110728870063	0.1089810235	-0.0882618595	0.1212035815	-0.0467038629	-0.0013810159	-0.0670715661	-0.1436842945	-0.1016362107	-0.0079547193	-0.0737695971	-0.0626031703	0.0228090964	0.0492779944	-0.0038949944	0.1505959249	-0.0868430415	-0.0741331615	-0.0343925222	0.0049027594	-0.0658817728	0.0402334253	-0.0576205295	0.0309523506	-0.0056021584	-0.0323321544	0.0858384247	-0.0461069676	0.0160394112	0.0360699194	-0.1118029309	-0.0918652156	-0.079639289	0.0135699498	-0.0570205252	-0.0528441398	0.0621099696	0.0105580228	0.0800385101	0.0031836703	0.0176881497	-0.0831742617	-0.1068884173	-0.0603262438	-0.1096774655	-0.0520198025	0.1521116932	-0.0863457753	-0.0661192831	-0.0211840138	-0.0285499704	0.0877050745	0.0413667405	0.0372541931	-0.0114368778	-0.0829696166	0.0555838593	-0.0305183548	0.0822329562	0.0303100989	0.0408205756	-0.0011164284	-0.0021540417	0.0928448683	0.0459295	-0.0272196711	-0.0468578896	0.0177958093	-0.105143326	0.0164183475	0.0882069673	-0.0861651795	-0.0542152681	-0.036448328	0.0033352321	0.1071309	0.0577211032	-0.0821624992	0.1356408345	0.0654001066	-0.0724065532	0.0316812723	0.0623176646	0.0255069879	-0.0542370387	0.0005730032	-0.0195544324	-0.0559079095	0.0431739052	0.020560896	-0.0744546689	-0.0071551155	-0.0018971743	-0.0610811622	0.0334345482	0.0774342195	0.1640435553	-0.006428841	0.034392307	0.0852154466	0.0208409673	-0.0135017499	0.0816336173	0.0595699124	0.0271042985	-0.0100941819	-0.0455300484	-0.1039115969696666	-0.0112244036680664	0.0001259872377037	0.0107976199847864	0.1763171715583382	0.0850416184336495	0.0310877449863324	0.0072320768658144	0.1960083137436541	0.0370969240188472	0.0013761817716601	0.0384192590566307	0.0006990132933442	0.0006429413475279	4.886195842719046e-07	4.13373576361085e-07	-0.0006920010258224	-1.4243681805000631e-06	2.028824713621061e-12	4.788654197392539e-07	-0.0028547657662965	-0.0001647810099905	2.7152781253489364e-08	8.149687580418445e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
509.53134391542767	-0.0386852613758605	259622.19043226185	0.0014965494477186	616.7382297155992	1.1093294155673448	1.2306117522429867	380366.04399273125	526.0584866610441	0.9284621784394176	276737.53138810786	0.862042016792469	535.9161567310296	506.9710476083429	1.069133	16.869104	0.1046065595082954	0.0580276809172007	0.1080541831	-0.0263958316	-0.040944445	-0.1146025131	0.0165235598	-0.0187557767	-0.0903386621	-0.1093946286	0.0628319396	0.0447858402	0.0386188254	-0.083510757	0.0322578624	-0.0064230739	0.1358905484	-0.0795909466	0.0489935374	0.0220227295	-0.0421060612	0.0381494822	0.0128374262	-0.0542471742	-0.0259649941	0.073403275	-0.0610285837	0.007663486	0.0396464908	-0.0035610436	0.0280078988	0.0477658853	-0.0162131002	-0.023453277	-0.0976484007	0.0689877314	-0.0358849561	-0.0185098409	0.0501181334	0.0003220017	-0.1413470234	0.1055683318	-0.0052589523	-0.031077511	0.0475194909	0.1440293286	-0.0509756605	0.1314287889	-0.0910567765	0.0445253616	0.0546775962	-0.0099445791	-0.0564596325	0.0251237888	0.0400770531	0.0490131218	0.0684896869	0.0165973908	-0.0779688466	0.0333352397	0.0329162033	-0.0111943198	-0.0040727582	0.0455003423	0.0067302913	-0.0953305672	-0.0356975053	-0.039548864	0.0244298557	0.1086458933	-0.0402110219	-0.0200678888	-0.0636068187	-0.0521763543	-0.0106591052	0.1206672927	-0.0858224494	0.0176892954	0.0372884899	0.1449532998	0.0572834275	-0.0455694181	-0.0013136927	0.0565708041	0.0686877727	-0.0448286633	0.0542334649	0.0243358593	0.0479234996	0.1566913992	-0.0032075318	-0.059902631	0.0157843954	0.0347403461	0.0917858746	-0.0165941938	0.082091419	0.0704414928	0.0646727117	0.0794504396	0.0328504925	-0.0417532405	-0.0147023698	0.0811678745	0.0578744446	0.0238724397	-0.0145467103	-0.0502742657	-0.1198069489980326	-0.0158953520283659	0.0002526622161056	0.0143537050282171	0.1860522174307561	0.0097350458724178	0.0346154276109013	9.477111813808053e-05	0.2123323875398028	0.0163240737961486	0.0002664753853021	0.045085042798353	-6.865125944565818e-05	-0.0007676645527898	4.712995423475072e-09	5.89308865610053e-07	-0.0006898866858102	2.1143400122000363e-06	4.470433687190049e-12	4.759436392581816e-07	-0.0033380286297217	-0.0004832628634251	2.335429951659233e-07	1.114243513284173e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
509.3505653994764	-0.1807785159512605	259437.99847276628	0.0326808718295401	617.1803529367506	0.4421232211514052	0.1954729426812944	380911.5880511321	525.9706896776821	-0.0877969833619545	276645.1664000166	0.0077083102874593	535.5261432660295	497.8711591256968	1.175122	18.541431	0.0421143538738335	0.0305061736433679	0.1185387014	0.035707001	0.1099720073	-0.0417792665	0.020230005	-0.0046713339	-0.1312176499	-0.1299577991	0.0131653255	-0.1157980154	-0.0232388674	-0.0403220598	0.0208426534	0.035775039	0.1386489166	-0.1221421895	0.0254525021	-0.0700268939	0.0122866888	0.0200396341	-0.0492437363	-0.1010094294	-0.0815265771	-0.1050156929	-0.0206762358	-0.0018168697	-0.0130858168	0.0624171537	0.0562869632	0.0611122449	-0.0497704987	-0.1012741165	-0.0597146162	0.0168179796	-0.0121395186	0.121465672	0.0910612314	-0.0096197117	0.0523489497	-0.0198781871	0.1192243989	0.1208129542	0.0541980276	-0.0056098096	-0.0257215466	0.1400081587	-0.119129052	0.0232164712	-0.066649931	-0.0209663578	0.0127986844	-0.0773745894	0.074515247	-0.0013845953	-0.0394453425	0.1444393729	-0.0206976064	-0.005886705	-0.0247323974	0.0407359475	-0.0261664211	0.0641308958	0.0786020383	-0.1091354496	0.0134831674	-0.0366374956	-0.0499004008	-0.082812596	-0.0134779714	-0.0328443663	0.0799332181	-0.023454353	-0.0946958727	0.049894249	0.0205204142	-0.1275611809	0.0790851217	0.1341276207	0.0596475808	-0.0626933362	0.0248998739	0.0966293836	0.0300319029	-0.0341255026	0.0067006253	-0.0634393702	-0.035837522	-0.010464534	0.0388083993	-0.0096137722	0.0481972334	0.0481361332	-0.0138776545	0.1402003091	0.064955261	-0.0149321284	-0.0331635395	0.1746390362	0.0085527249	-0.0417999485	0.006552499	0.0806893143	0.0561424221	0.0206066568	-0.0189624924	-0.0548200734	-0.1194762678111374	0.0003306811868951	1.0935004736641365e-07	0.0142745785700786	0.186256830669123	0.0002046132383669	0.0346916069709063	4.1866577314990636e-08	0.2212511642593213	0.0089187767195184	7.9544578172625e-05	0.0489520776861051	0.0005288655994788	0.0005975168589244	2.7969882231207056e-07	3.570263966989509e-07	-0.0006918686527515	-1.981966941299999e-06	3.928192956406073e-12	4.786822326601757e-07	-0.0032843218010064	5.3706828715300095e-05	2.884423450654583e-09	1.0786769692565922e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
511.20126324625727	1.8506978467808608	261326.7315445692	3.4250825200793145	620.1809718293964	3.0006188926457757	9.003713738902759	384624.4378192546	528.3369897526215	2.3663000749394314	279139.97474086174	5.599376044658358	537.9465399512363	513.9788002586675	1.565936	24.707815	0.0467299051401951	0.0268856704550105	0.0681590485	-0.1345669244	0.0072128978	-0.0935587857	-0.0383557505	0.0342283088	-0.0536856393	-0.1272137609	0.0175492321	0.0726948117	0.0113040639	0.0014483227	0.0226735896	-0.0107124148	0.060266424	-0.1028775904	-0.0013626386	0.0423238398	-0.0230954081	0.1023272513	-0.0286758827	-0.0803307591	0.0515826175	0.0258222498	-0.0348284788	-0.0239435532	-0.022874755	-0.0903872317	-0.05922377	-0.1212468355	0.0403343822	0.1217402726	-0.0569239574	0.0734010342	0.1789634351	0.0318692902	-0.1049980598	0.0215670764	0.0626363059	-0.0351131207	-0.0854932619	0.0045403713	0.0011329314	0.0375644949	-0.0803667909	0.0601238965	-0.09215368	-0.0063911602	0.0614113212	0.021303783	-0.0804039314	0.0435883805	0.0185602374	0.0936679123	-0.045654507	-0.0251683155	-0.0765679616	0.0211443271	-0.0245279106	-0.0017956949	0.1289637223	0.0486464936	-0.1907794575	0.0984090805	0.0481720671	0.0892963081	-0.1084895899	-0.0028961771	0.0301846357	-0.0687597542	-0.1264165932	0.078319277	0.0087981145	-0.0775175378	-0.018114852	-0.0383090348	-0.0143677829	0.1162103464	0.051479699	-0.056048753	0.0003902107	0.0589541117	0.0475051634	-0.0600297215	0.0202548718	-0.0061027057	-0.0211874501	0.0487864515	-0.046179944	-0.0602701647	0.0527864367	-0.0180965228	-0.0297177049	-0.076774979	-0.095546552	0.010448533	-0.0146227881	0.0997543402	0.0667575024	-0.0181491029	-0.0151959154	0.0801980124	0.0543749388	0.0173115907	-0.0233303736	-0.0591495314	-0.1197571240754342	-0.0002808562642967	7.888024119474767e-08	0.0143417687668189	0.186068543340383	-0.0001882873287399	0.0346215028208119	3.5452118164040646e-08	0.197702597350478	-0.0235485669088433	0.0005545350034602	0.0390863169991252	0.0001473781788003	-0.0003814874206785	2.1720327586493197e-08	1.4553265213593488e-07	-0.0006727485962247	1.9120056526800025e-05	3.6557656158802814e-10	4.525906737223044e-07	-0.0033379582165674	-5.363641556100024e-05	2.876865074232309e-09	1.114196505554982e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
511.0054365407596	-0.1958267054976659	261126.55617421228	0.0383480985860695	620.9629775713075	0.7820057419111208	0.6115329803819625	385595.0195142242	528.688745133507	0.3517553808854927	279511.7892308424	0.123731847981898	538.5340219503976	511.65640778098174	1.159998	18.302803	0.0715650885984122	0.041849153906866	0.0872919395	0.002157087	-0.0569240599	-0.0808884309	-0.0588624064	0.0707995285	0.0069773772	-0.1027272105	0.0787927539	-0.0037468613	-0.0048892027	-0.103221865	-0.0080449673	-0.1399211004	0.0530883817	-0.0956517396	0.0632653267	-0.123417359	0.0637869158	0.118344931	0.0006101318	-0.1096427974	-0.0176295694	-0.0022835015	-0.0099356928	0.1407224336	0.2523974817	0.1832695645	-0.0624159995	0.012547022	-0.0272856477	0.1002408316	0.0411892137	0.0392730576	0.0890174832	-0.1065391068	-0.1950729554	0.0285910364	-0.2304721181	-0.0741715204	0.0710114856	0.0467735484	-0.0640793233	0.0390819135	-0.0244717254	0.0406747932	-0.1091800338	0.065870236	-0.0954298056	0.0206809187	-0.0903906254	-0.0039021466	0.0861457673	-0.0933425895	-0.0126907617	0.0933036041	-0.2454310421	-0.1796074164	0.1465788634	0.0659134621	-0.1892202396	-0.0037294111	0.0163128561	0.0898395036	0.015344542	0.0025170631	-0.0585674476	0.2903941684	0.0820607826	-0.0295734402	0.0430600083	-0.0179459736	0.0895460944	-0.0552805096	-0.0132197266	0.0745919306	0.1457034986	0.1160154344	0.0523530596	-0.0520312169	0.0108859124	0.0667872816	0.0152535846	-0.1010603165	0.048163321	0.0372286769	0.0856020973	0.0559248206	0.1059256063	-0.0771286076	-0.0267603367	0.1440621795	0.0360906161	0.0751958566	-0.0297516985	0.0927970362	-0.0293797015	0.1406119243	-0.0625944937	-0.0234242766	0.0104340603	0.0796940463	0.0525731112	0.0139919239	-0.0276393202	-0.0632455532	-0.1196405729815524	0.0001165510938817	1.3584157485043603e-08	0.0143138667033541	0.2198943244747511	0.0338257811343681	0.0483535139362071	0.0011441834693501	0.2069651942732804	0.0092625969228024	8.579570175430853e-05	0.0428345916405766	0.0005288767672775	0.0003814985884772	2.797106349658989e-07	1.4554117301009598e-07	-0.000643922575167	2.8826021057699988e-05	8.30939490018963e-10	4.1463628280970084e-07	-0.0034948367959797	-0.0001568785794122	2.461088867842128e-08	1.2213884230533657e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
508.8108346001008	-2.1946019406587998	258888.46540645117	4.8162776779433685	618.4076091358497	-2.555368435457808	6.529907840934087	382427.9710371179	526.7747636111662	-1.913981522340805	277491.65157760005	3.6633252678620254	536.8044555084933	502.4104166077556	1.271584	20.063438	0.1179075462840061	0.0840603734539765	0.0790006442	0.0474809601	0.0553158401	-0.0393443248	0.0062676956	-0.013711781	0.0162210037	-0.034444936	0.0446388777	-0.0715121996	-0.0533351218	-0.1914584171	0.0286329413	-0.0482253965	0.0939179997	-0.0381558303	-0.0525353563	0.0445291157	-0.0510314194	0.1119840173	0.14658735	0.1568613899	0.0667090046	-0.0713230184	-0.0792742414	-0.1153402929	-0.1489639425	-0.0558799097	0.0834434886	0.1240390465	-0.0144424863	0.0140897244	0.0282407422	-0.0729058629	0.0388076801	0.0517669242	-0.0148416808	-0.0894173104	-0.0723947629	-0.0255283018	-0.0159845243	-0.0516703288	-0.0409709536	0.1058573801	0.0046675927	0.0887631185	-0.0469656945	-0.0501116494	0.0205177666	0.0298653762	-0.1345632964	-0.0013008896	0.0580245539	-0.0736430859	0.0238654028	-0.2106093361	0.1810314101	0.1176872246	-0.1345104381	0.0012454419	0.0245631247	-0.1182553126	0.0312507338	-0.060458337	0.0071931889	-0.0139861119	-0.0811540366	0.004886817	-0.0173268624	-0.0813322847	0.060424424	-0.1294046547	0.0989404893	-0.0060415753	0.0193191783	0.0645974484	0.0444099038	0.0955129119	0.047277713	-0.0542171	0.011735011	0.0902985024	0.0908928851	0.0882470616	-0.0169498402	-0.0553759663	-0.0999268902	0.0046415018	0.028341606	-0.0665976199	0.0516965775	-0.0421098392	0.033941717	-0.0719680532	-0.0371374688	-0.0851085488	0.0742166345	0.028913121	-0.1870508528	-0.0315764154	0.0533198551	0.0791774955	0.0507380773	0.0106523738	-0.0318784476	-0.0670919737	-0.1194122822216456	0.0002282907599067	5.2116671058822495e-08	0.0142592931453819	0.1402502284485223	-0.0796440960262288	0.0196701265798626	0.0063431820318351	0.2147432061149459	0.0077780118416655	6.0497468209089e-05	0.0461146445725261	0.0002598212219436	-0.0002690555453339	6.750706737226545e-08	7.239088647492232e-08	-0.0009539614333422	-0.0003100388581752	9.612409357858183e-08	9.100424163043048e-07	-0.0035208853455947	-2.6048549615000083e-05	6.78526937045121e-10	1.239663361682351e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
